Date	cusip	sedol	compustat_id	ROE	CFROIC	LTDE	CapAcqRatio	ShareChg	CashCycle	NetProfitMargin	WCAccruals	BP	PM12M1M	PM1M	LogMktCap	AnnVol12M	AnnVol1M	HL1M	LogTTMSales	FCFP	EBITDAEV	EP	AstAdjChg1YFCF	AstAdjChg1YOCF	Chg1YAstTo	Chg1YEPS	PM9M	Beta60M	SusGrwRate	90DCV	DivP	SEV	AccrualRatioCF	PM5D	NIStab	LTGC	EstDiffC	SUEC	EPSNumRevFY1C	PM-style	HG-style	CE-style	Val-style	EQ-style	Sz-style	Vol-style	AE-style
2014-03-11		B0LNJG6	27458401W	3	3	2	3	5	3	3	4	4	1	2	4	1	3	1	4	3	3	4	3	3	3	4	5	5	3	2	5	3	3	3	3					2	4	4	5	4	4	3	
2014-03-11		6602251	25571801W	2	3	1	3	5	2	4	4	4	5	3	3	2	1	3	4	3	2	3	1	1	4	4	5	1	2	2	4	1	5	3						5	1	3	3	4	4	1	
2014-03-11		6194026	23326801W	5	5	1	5	2	2	5	4	1	5	1	2	2	1	1	5	5	5	5	1	2	1		5	1		1		1	1	1	5					2	1	4	4	4	4	1	
2014-03-11		6608691	25649801W	4	5	3	5	5	3	4	5	2	3	2	2	1	4	2	2	5	4	3	5	5	1	2	5	2		3		3	4	2	3					2	4	5	4	5	2	2	
2014-03-11		B10S732	27659401W	4	1	1	2	2	2	4	3	1	5	1	2	3	3		3	1	5	3	2	2	4	4	5	5	3	3	1	5	3	1	5					3	3	1	2	4	2	4	
2014-03-11		B05QCY0	27385301W	1	3	5	1	3	5	1	4	4	4	2	5	4	3	1	5	2	3	1	1	1	3	1	3	2	1	4	4	5	4	2	1		3		2	1	1	3	3	3	5	3	2
2014-03-11		6702582	20532501W	2	4		1	4	1	5	1	5	4	1	3	1	1	2	1	2	5	5	1	1	5		5	1		2		5	1	3	4					3	1	3	5	2	1	1	
2014-03-11		B0LG103	27443601W	4	3		3	1	5	5	5	1	3	2	2	2	2	4	1	1	5	4	1	5	4	4	2	1	5	2	3	5	1	2						2	4	1	3	4	1	1	
2014-03-11		B1Y9JD5	28491201W	3	5		5	2	5	3	5	2	2	4	3	5	3	2	2	4	2	3	5	5	3	3	3	4	5	5	1	3	4	4	3					3	5	5	2	5	2	5	
2014-03-11		6112493	22730501W	1	1	1	1	2	4	2	2	3	2	2	4	4	4	2	4	1	1	1	1	1	2	3	1	4	2	4	1	2	2	2	2					1	1	1	1	2	4	4	
2014-03-11		B23JK41	28556201W	5	5		3	1	4	5	5	3	2	4	1	1	1	3	1	4	4	5	1	1	3		5	2		1		3		1						3	1	4	5	5	1	1	
2014-03-11		6150824	24828701W	2	1	3	3	1	1	3	2	3	1	2	1	3	1	2	2	3	1	2	2	2	5	1	1	5	2	4	3	1	4	3	1					1	2	1	2	1	2	3	
2014-03-11		6206727	24828901W	5	2	2	1	2	4	5	1	1	2	1	1	1	1		1	1	5	5	1	1	4		5	5		1		1	1	1						1	1	2	2	2	1	2	
2014-03-11		6282073	24831801W	5	4	3	4	5	3	4	5	4	2	4	1	1	2	5	2	4	4	4	4	4	2	5	5	1		4		2	4	3						5	5	5	5	5	1	1	
2014-03-11		6972385	10383502W	1	3	4	1	4	5	1	5	1	3	3	5	5	4	2	5	2	2	1	4	4	1	2	4	2	1	3	4	3	4	3	2	5	3	1	4	2	3	2	1	3	5	4	3
2014-03-11		B0LTJL9	27467901W	3	3	4	2	1	5	3	2	1	3	1	2	2	1	2	2	1	3	2	2	2	4	1	4			2		3	2	4	1					2	2	2	2	2	2	1	
2014-03-11		6593764	25519901W	4	2		1	2	1	5	1	3	3	2	4	5	5	1	2	2	5	4	4	4	5	4	3	2	5	5	2	4	1	2	5					1	5	1	3	2	3	5	
2014-03-11		6579162	25581801W	4	4	1	3	1	4	4	4	1	4	3	2	4	5	3	2	4	2	4	2	2	4	4	4	4	5	4	5	2	3	2	3					3	4	2	4	4	2	4	
2014-03-11		6728124	25622201W	2	1		1	3	3	2	2	4	3	5	3	2	1	5	4	1	1	2	1	1	2	2	1	3	3	1	3	2	1	5	3					5	1	1	2	2	4	1	
2014-03-11		B2NDKB0	25640802W	1	2	1	1	4	5	1	2	2	2	3	5	5	4	5	4	1	1	1	2	2	1	2	3	4	2	5	2	4	2	4	2					4	1	1	1	2	5	5	
2014-03-11		6609092	25649901W	1	1			5	1	5	5	5	5	5	1	1	1	5	1	5	5	5	1	1	5		3	3		1		1		5						5	1	1	5	5	1	1	
2014-03-11		B2N7DZ7	28850702W	4	2		1	2	3	3	4	1	4	5	4	3	3	5	5	1	1	3	4	4	4	2	3	2		3		1	2	2	4			4		5	4	2	1	4	4	3	5
2014-03-11		B138S25	27701701W	1	2	5		1	5	2	2	2	4	2	4	4	4	3	4	1	2	1	1	1	2	3	4	2	2	3	3	4	2	5	1					4	1	1	1	1	4	3	
2014-03-11		B1YY640	28515101W	3	4	2	5	2	5	3	5	3	1	1	3	3	3	2	3	3	3	3	4	5	4	4	2	3	4	1	4	3	3	4	3					1	5	3	2	4	3	2	
2014-03-11		6083340	22730701W	1	1	2	2	2	2	2	4	4	2	3	1	2	2	1	1	1	1	1	2	1	2	1	2		2	3	1	3	3	3	3					1	1	1	1	2	1	2	
2014-03-11		B94QK40	28560401W	4	5	5	5	5	5	2	1	5	1	5	4	3	4	5	1	5	5	4	5	5	5	4	1			4		5	5	4						3	5	5	5	4	2	4	
2014-03-11		B04QXR1	28560601W	1	1	3	3	2	1	3	1	5	2	2	2	4	3	3	3	2	1	2	5	1	2	2	2	5	5	5	1	2		1						1	3	1	2	1	3	5	
2014-03-11		6231161	24830201W	1	1			5	1	5	5	5	5	1	1	1	1	1	1	4	5	5	1	1			5	2		1		5	3	3	4					2	1	1	5	4	1	1	
2014-03-11		6270465	24831401W	4	4	5	1	2	5	3	1	3	3	5	2	2	2	4	1	2	4	4	2	2	1		3	5		2		5	3	5						5	1	4	4	4	2	2	
2014-03-11		6437817	24986501W	3	2		2	3	2	3	2	3	4	5	3	2	1	5	4	2	2	3	1	1	2	3	2	3	4	2	3	2	2	4	2					5	1	2	3	1	3	1	
2014-03-11		B3ZWLW0	29694101W	1	1	1	1	2	1	2	5	4	1	5	4	4	3	5	4	1	1	1	2	2	3	2	1		1	4	2	2	5	5		3	1			4	1	1	1	3	4	4	1
2014-03-11		B63PXV5	30848901W	2	4	5	4	2	5	2	1	2	3	3	4	4	2	5	4	4	2	1	5	5	5	3	3		2	4	3	3	4	4						4	5	4	2	3	4	4	
2014-03-11		B89V894	31300601W	3	5	1	5	1	5	3	5	5	3	5	4	4	2	4	3	4	4	4	1	1	3	4	4		5	3	5	3	4	1						4	3	3	5	5	3	3	
2014-03-11		6344069	24830801W	5	5	1	5	5	2	5	5	3	5	1	1	2	1	1	2	5	5	5	5	5	1	5	5	1		1		2		3						3	5	5	4	5	1	1	
2014-03-11		B06JWF9	27263401W	2	3		4	1	4	3	1	1	5	1	2	3	3	2	4	5	1	1	5	5	2	3	4	2	2	3	5	2	4	2	3					3	3	2	2	2	3	2	
2014-03-11		B08GMB4	27295101W	2	1	2	1	1	1	3	1	2	1	5	3	3	2	5	5	1	1	1	4	4	1		1	1		2		1	3	5	3					4	3	1	1	1	4	2	
2014-03-11		6538011	10313001W	1	1	4	1	4	1	2	2	2	2	3	3	5	4	2	4	1	2	1	1	2	5	2	3	4	2	5	1	2	5	4	1					2	2	2	1	1	4	5	
2014-03-11		B55KK21	29146401W	1	1		2	4	1	2	3	5	1	3	3	3	5	3	2	2	2	2	3	1	4	1	1		1	5	4	3	2	5						2	1	1	3	1	3	4	
2014-03-11		B3NM0H0	29243501W	1	1	5	5	1	1	5	1	5	2	1	1	2	3	2	1	4	5	5	5	5	1		2			1		3		3						1	5	2	5	3	1	2	
2014-03-11		B4VDHH1	29307101W	5	4		1	2	3	5	4	1	5	4	1	1	5		2	2	5	5	5	5	5	5	5			1		1	1	3						5	5	3	3	4	1	2	
2014-03-11		B8BXJQ2	29340901W	2	2	3	4	4	1	2	3	5	2	5	4	4	3	5	2	3	4	4	3	4	4	2	1		4	2	3	4	4	3	1		3		2	3	5	4	4	2	3	3	2
2014-03-11		B51VJ76	29441001W	2	1	3	2	5	3	1	2	2	4	4	5	1	4	3	5	1	1	1	2	2	4	3	3		1	3	5	2	2	2		2	5	3	5	4	2	2	1	2	5	2	4
2014-03-11		B4K99M9	29508501W	5	5		5	4	5	5	1	2	3	2	2	2	1	5	1	4	5	5	1	1	5	5	3			2		4	1	3						3	3	5	5	4	1	1	
2014-03-11		B3XH365	24813690W	2	4	5	5	4	4	1	1	4	2	3	5	5	5		5	5		2	4	4	3	2	2		3	5	4	5		2	3					2	3	5	5	2	5	5	
2014-03-11		B80FZH2	31393701W	2	4	3	4	2	5	2	5	5	2	2	4	4	4	2	3	3	3	3	4	4	2	3	3		2	5	5	4	4	1						1	3	3	3	5	3	5	
2014-03-11		6601894	20512701W	4	5		1	2	3	2	2	2	4	4	3	4	4	3	2	4	1	3	5	5	3	4	3	2	5	5	5	2	5	4	1					4	5	3	3	2	2	4	
2014-03-11		6531407	24788301W	2	2	4	1	2	5	2	3	1	2	1	5	5	4	2	5	1	3	1	1	1	5	3	3	1	3	4	4	4	4	4	2		3	3	2	2	2	1	1	3	5	4	3
2014-03-11		B29HG52	28748201W	4	5		5	5	4	4	5	1	5	4	3	3	1	3	4	5	1	4	3	3	1	4	5	1		2		1	3	4	3					5	3	5	2	5	3	1	
2014-03-11		B06BRL6	27232201W	3	2	1	3	4	2	4	4	2	3	2	3	2	2	2	5	3	1	2	4	3	5	3	4	5	4	3	1	1	3	3	3					2	4	2	1	2	4	3	
2014-03-11		B0385L6	28558901W	3	3	3	3	2	3	2	1	3	3	5	3	2	1	4	3	4	3	2	5	5	3	5	2	2		1		3	3	5	4					5	5	3	4	2	3	1	
2014-03-11		6281445	24831101W	5	4	3	4	4	4	5	3	2	5	1	2	1	2	1	3	4	5	5	4	3	1	5	5	5	5	3	5	2	1	2	4		3		2	3	4	5	5	4	2	3	2
2014-03-11		6152927	24832701W	2	1	1	3	4	4	3	3	2	4	5	2	3	2		3	2	1	1	5	4	2	3	4	3	2	3	1	1		3						5	4	2	1	4	2	3	
2014-03-11		B03WFQ3	27297801W	1	4	1	4	2	3	4	5	4	3	3	1	2	5		2	4	1	4	5	5	3	4	5	5		1		1	3	3	5					4	5	2	2	5	1	4	
2014-03-11		B07G2Y8	27298401W	3	3	3	2	1	5	1	3	3	5	5	5	4	2	4	4	2	3	3	3	3	5	3	4	3	3	3	3	4	3	4	1	4	5	3	5	5	5	2	2	4	5	3	5
2014-03-11		6583538	10375801W	1	2	3	2	4	3	2	4	4	1	5	4	5	5	5	4	2	2	2	4	4	1	1	1	5	1	3	4	2	4	4	1					3	1	1	1	2	4	5	
2014-03-11		B4WDSL1	29295501W	4	4	5	4	2	1	5	2	1	2	1	2	2	2	5	1	5	4	4	5	3	5	5	5			3		5	5	3						4	5	3	4	3	2	2	
2014-03-11		B566LS1	29572401W	4	1	2	1	2	2	4	5	4	2	5	5	3	2	5	5	1	4	4	1	1	2	4	1			1		2	1	5						4	1	1	3	2	5	2	
2014-03-11		B3MZR46	29712301W	2	1	2	3	2	2	2	1	4	1	4	1	3	2	4	1	4	1	2	3	2	2	2	1		2	3	4	3		1						1	1	1	2	1	1	2	
2014-03-11		B6WC5P5	29842901W	2	5	5	5	2	5	2	5	4	1	3	3	4	5		1	5		3	5	5	2	2	2		3	4	4	4	5	3						1	4	4	5	5	2	5	
2014-03-11		B8JG3S3	31335202W	3	3	4	3	4	1	2	3	4	2	4	5	5	4	4	5	3	4	4	3	3	4	3	3			3		5	3	4		1	1		1	4	5	5	4	2	5	4	1
2014-03-11		6731821	27012201W	5	5	2	4	2	3	5	2	2	3	3	1	3	5		2	5	5	5	5	5	2	5	3			4	1	1	1	3	4					3	5	4	3	3	1	4	
2014-03-11		6731081	27012401W	1	1		2	1	2	3	4	5	1	4	4	4	5	4	4	2	2	2	4	4	3	2	1	4	1	5	2	2	5	3	1					2	2	1	2	3	4	5	
2014-03-11		B7XFY97	23199601W	5	5	3	5	5	4	5	1	3	5	1	1	2	1	1	1	5	5	5	4	4	4	5	5	1		1		2	5	3	4					3	5	5	5	5	1	1	
2014-03-11		6087751	23213901W	3	4		2	2	2	2	3	4	4	4	2	3	2	4	1	3	3	3	1	1	1	2	4	5		3		4		4						5	1	2	4	1	1	3	
2014-03-11		B1GF2M1	28145601W	5	5		1	2	2	4	4	1	2	1	1	1	1	5	4	5	1	5	3	3	4		5	3		2		5		1	5					2	3	3	4	4	2	1	
2014-03-11		6163275	23326401W	4	4	1	5	5	5	2	4	1	5	1	2	2	2	1	1	4	3	3	4	4	5	5	5	2	5	4	5	3	3	1	4					2	5	4	4	4	1	2	
2014-03-11		B29SQG6	28769401W	5	5	1	5	2	5	5	1	2	4	3	4	3	2	1	3	5	5	5	1	1	5	4	3	1		1		4	1	1	4					2	3	4	5	4	3	1	
2014-03-11		B10S7S7	27659001W	5	5		5	5	4	4	4	5	1	1	2	1	2	1	1	4	4	4	4	4	3		1	5		1		4		2						1	4	5	5	5	2	2	
2014-03-11		6526823	20498701W	1	3	2	2	2	4	1	5	1	2	2	3	5	5	3	4	2	1	1	4	4	4	2	2	4	1	3	4	3	4	2	2					1	3	2	1	4	4	4	
2014-03-11		B2Q57J0	28866201W	2	2	3	1	2	4	2	4	1	5	3	2	3	5		4	1	5	1	4	5	4	1	5	2	1	2	2	5	3	3	2					5	3	1	2	3	3	3	
2014-03-11		B09YDW5	27346901W	5	3	5	2	2	2	5	2	1	5	1	2	1	2		5	1	5	5	2	3	5		5			1		3	1	1	5					3	4	4	3	3	4	1	
2014-03-11		B39V1P6	28903402W	5	1		1	5	3	5	1	5	1	3	4	1	1	1	2	3	4	5	4	4	3		1	2		1		4	1	1	5					1	4	3	5	3	3	1	
2014-03-11		6201896	24761101W	4	3		1	2	4	4	3	1	3	3	4	4	5	3	2	1	5	4	5	5	3	5	3	3		5		5	1	4	3					3	5	2	3	4	3	5	
2014-03-11		B03WFR4	27197701W	5	4		4	2	3	4	4	1	4	1	1	1	2		3	5	1	5	4	4	1	5	5	1		1		5		1						2	4	5	4	5	2	1	
2014-03-11		B28BYX9	28747601W	4	3		1	2	3	5	2	1	5	5	1	1	1	5	1	1	4	5	3	3	5	4	5	3		2		5	1	5						5	5	2	3	3	1	1	
2014-03-11		6725277	27010301W	5	5	5	2	4	5	5	4	4	5	2	1	2	1	2	2	5	5	5	3	5	5		5	1		2		4	4	1				5		3	5	5	5	5	1	1	5
2014-03-11		6651468	27012901W	1	1		2	2	3	2	4	5	1	4	3	5	5	5	2	2	2	2	2	4	2	1	1	4	4	4	2	3	2	4	2					3	2	1	3	2	2	5	
2014-03-11		6337133	20372501W	1	4		4	5	4	1	1	5	5	3	2	1	1	1	2	3	5	1	2	2	1	5	5	1		1		3	5	3	3					4	1	5	3	3	1	1	
2014-03-11		6081805	23213301W	2	1		3	3	4	2	1	3	1	5	3	3	2	4	3	4	1	1	5	4	2	1	1	1	2	1	3	2	4	4						3	2	2	2	2	3	2	
2014-03-11		B1KKRP0	28211601W	5	1	4	3	2	1	5	1	4	5	4	3	2	4	4	4	4	1	5	4	2	4		4	1		4		5	1	4	5					5	4	4	5	2	4	3	
2014-03-11		B0Z7YT2	27556301W	5	4	5	4	2	2	4	4	1	5	1	1	2	1	4	5	5	3	5	2	4	2	5	5	2	5	2	1	1	2	1	5					3	4	5	3	5	3	1	
2014-03-11		B2N7F28	28806701W	2	1	4	1	5	5	3	2	4	5	3	4	4	4	2	4	1	2	3	1	1	5	4	4	3	5	4	1	2	1	5	2		3		2	4	3	2	1	2	4	4	2
2014-03-11		6537290	20480801W	1	1	4	1	1	4	2	2	4	4	4	2	1	1	1	2	1	1	1	2	3	4	4	3	5		2		2	4	1						2	3	1	1	2	2	2	
2014-03-11		B0CSZT5	27382101W	2	4	3	4	2	4	3	4	1	4	1	2	3	2	2	3	4	3	1	5	4	2	1	3	2	3	5	4	2	4	1	2					1	3	3	2	4	3	3	
2014-03-11		6180810	24745701W	1	1	3	2	3	2	3	3	5	1	4	3	3	5	5	3	1	2	3	2	1	2	1	1	4		3		3	2	4	2					4	1	2	1	3	3	4	
2014-03-11		B28Z260	28716601W	2	4	5	4	2	3	1	5	3	3	3	3	5	4	1	3	5	2	1	5	5	5	2	2	3		5		4	4	2	1		3		5	1	5	4	3	2	3	5	4
2014-03-11		6044079	24828401W	1	2	2	3	3	3	3	4	2	3	2	3	4	3	1	4	4	1	1	5	5	1	1	3	2	1	5	3	1	3	1	1		1		1	1	2	2	1	3	4	4	1
2014-03-11		B069Z16	24830301W	4	5	1	5	2	5	4	5	3	4	1	1	1	1	1	1	5	5	4	5	5	3	5	5	5		3		2	5	3	5					2	5	4	5	5	1	2	
2014-03-11		B1WKCW0	24832001W	4	2	4	3	1	2	4	2	1	3	4	4	2	1	1	5	4	1	4	5	5	4	4	2	3		1		1	3	1	2					1	5	3	2	1	5	1	
2014-03-11		B62BSK8	29395301W	3	4	3	4	5	4	3	4	1	3	1	3	3	3	1	4	5	1	2	2	4	5	4	4			2		1	4	2						1	5	5	1	5	4	2	
2014-03-11		B6VJFJ1	31363801W	4	5	2	5	5	5	4	5	5	1	5	2	2	2	5	1	4	4	4	5	5	4	4	1			1		4		4						4	5	5	5	5	2	1	
2014-03-11		B7ZZSF9	31415801W	3	2	3	1	4	1	1	2	3	4	5	5	5	4	5	3	2	2	3	3	3			3		5	4	2	5	2	5			5		5	5	4	2	2	1	4	5	5
2014-03-11		BFWH2S5	31642901W	1	2	1	1	4	3	3	5	5		3	4	3	2	1	5	2	3	2	1	1	3	2				3		2		1						1	1	1	2	5	4	3	
2014-03-11		B7F1YR1	27305801W	5	2	4	3	5	1	4	1	3	5	1	1	1	1		2	4	1	5	2	5	2	5	5			1		1		1						3	4	4	2	1	2	1	
2014-03-11		6209050	10384201W	2	2	1	2	3	2	2	1	4	4	4	5	4	5	5	5	2	3	2	3	2	3	2	4		2	2	5	4	2	3	4	5	3		2	5	2	1	4	1	5	4	4
2014-03-11		B3L7FV6	29105301W	2	1		1	2	5	1	1	4	1	5	3	3	3	3	2	2	2	2	2	1	2	2	1		2	1	2	4	2	3						2	1	1	1	1	2	2	
2014-03-11		B3Q53Q6	29236301W	5	2	2	3	5	2	5	1	2	5	2	1	1	2	2	1	3	5	5	4	3	5	5	5			1		1		1						3	5	4	4	2	1	1	
2014-03-11		B3D0FM4	29096402W	2	3		2	2	3	2	4	1	5	4	4	2	2	2	4	1	1	1	2	3	4	3	5			1		1	5	4	2					5	3	2	1	4	4	1	
2014-03-11		B5T1SH1	29441601W	2	3	4	3	2	5	3	3	2	4	1	4	4	4	1	5	4	3	1	2	2	2	3	4		2	3	2	2	3	1			3	3	2	2	2	3	2	4	4	4	3
2014-03-11		B3SG925	29457101W	4	3	4	2	2	4	4	3	2	5	3	1	1	5		1	2	2	4	4	4	4	4	1			1		2		3						3	5	3	2	5	1	2	
2014-03-11		B6QJXD6	29841201W	4	5	1	5	2	5	4	5	5	1	2	2	4	2	2	1	4	4	4	3	3	3	5	1			3		3		3						1	4	4	5	5	1	3	
2014-03-11		B7K2PL0	31207801W	1	3	2	4	5	1	1	4	5	1	2	4	2	5	1	2	2	4	3	2	4	4	1	1		2	5	4	5	5	3		2	1	1	1	1	3	4	4	3	3	5	1
2014-03-11		B8H9HW6	31337701W	5	1	4	1	5	1	4	1	3	5	1	1	2	2	5	3	1	1	5	2	2	5	5	5			1		1		5						5	4	3	1	1	2	1	
2014-03-11		BCQNVZ8	31588101W	3	5	1	5	5	5	3	1	4		4	3	4	3	4	2	4	3	4	2	2	5	4				3		3		5			3		2	5	3	5	4	3	3	4	2
2014-03-11		BJ590X7	31709901W	1	1	2	2	5	1	1	3	5		1	3	3	2	1	3	2	2	1	1	4	3	2			1	2	4	3		1						1	2	1	3	1	3	2	
2014-03-11		B04KJ97	25493901W	1	1	5	2	4	3	2	1	5	2	3	5	5	5	3	5	2	3	3	2	2	3	2	2	5	2	5	2	4	2	3	3	3	3	4	3	2	2	2	4	1	5	5	3
2014-03-11		6601720	25621901W	2	5	4	4	2	4	2	5	2	2	2	4	5	5	1	5	5	2	1	3	4	1	2	2	2	2	4	3	3	4	2	4	4		3		1	2	4	3	5	5	4	3
2014-03-11		B0XGGF1	27525201W	2	4	5	1	5	2	1	3	3	4	1	2	3	3	1	1	2	4	1	3	3		4	4	3	1	4	3	5		2						2	3	4	3	1	1	3	
2014-03-11		6578943	25759901W	3	4	1	4	4	5	3	5	1	4	3	4	4	4	2	4	4	1	2	3	3	2	2	4	1	3	5	4	2	3	1	1					2	2	3	2	4	4	3	
2014-03-11		B1218R0	27701401W	3	2	3	2	2	5	2	3	2	3	3	4	3	5	4	4	2	2	2	1	4	4	3	3	4	3	5	3	3	2	3	3					3	3	2	2	3	4	5	
2014-03-11		B0343N2	27348001W	3	5	2	5	2	3	3	4	4	1	2	2	3	3	2	2	4	3	4	5	5	3	1	1	2		3	2	3	4	3	1		3		2	1	3	4	4	3	2	3	2
2014-03-11		B03ZBT7	27348201W	4	2	5	2	5	3	4	3	5	3	5	4	3	1	4	4	2	3	4	3	4	3	4	2	3	3	2	5	3	2	5	5		3		2	5	4	4	4	4	4	2	2
2014-03-11		6121886	22354602W	1	4	2	4	2	4	1	4	2	1	3	5	5	5	3	5	3	1	1	3	3	2	1	1	5	1	5	3	2		2						1	1	2	1	3	5	5	
2014-03-11		B0CGYR0	27387801W	4	2	5	2	2	4	4	4	1	4	4	1	3	5	2	3	1	1	1	4	4	3	3	4	5		1		1		3						4	4	3	1	5	2	4	
2014-03-11		B0LFY90	27444601W	5	5	1	5	5	3	5	1	4	5	1	2	2	2	1	2	5	5	5	5	5	1	5	5	4		2		3	5	2	5					2	5	5	5	5	2	2	
2014-03-11		B1YWL94	28508601W	2	2	5	3	5	1	2	2	3	2	4	4	3	5	3	5	5	2	2	4	2	5	3	2	2	2	2	3	3	5	2	3			4		2	3	4	3	2	5	3	5
2014-03-11		6447399	22722901W										5	1		1	1	1									5	1		1				1						2						1	
2014-03-11		6162078	24829501W	5	5	1	5	2	3	4	5	3	5	1	3	4	4	1	4	5	5	5	5	5	4	5	5	1	3	3	2	2	5	3	4					3	5	4	3	5	3	3	
2014-03-11		6183983	24829601W	5	2	5	3	2	1	5	1	1	3	1	3	3	2	1	3	1	3	5	1	1	3		5	4		2		3	1	1	2					1	1	4	3	1	3	2	
2014-03-11		6335364	24829701W	1	1	3	2	4	3	2	4	3	1	3	2	4	3	3	3	1	1	1	2	5	2		1	2	1	4	1	2	2	4	5					1	2	1	1	3	3	3	
2014-03-11		B78MDD0	30959101W	2	4	1	5	2	2	3	5	4	1	1	1	2	2	2	1	3	3	3	4	4	2	4	1			1		1	4	1						1	4	2	3	4	1	1	
2014-03-11		B7TW0P0	31274601W	5	5	2	4	2	5	5	1	5	5	5	3	1	1	5	1	4	5	5	5	5	5	5	3		2	1	5	4	1	4						5	5	4	5	3	2	1	
2014-03-11		B8Q8VR7	31340101W	2	5	5	5	5	5	1	5	4	1	2	3	2	3	3	2	5	4	1	5	5	5	3	1		2	2	3	4		2						1	5	5	4	5	2	2	
2014-03-11		B882241	31487301W	1	5		4	5	3	3	5	5	1	5	4	2	4	3	4	4	3	3	5	5	5	3	2		1	3	5	3	5	3		1	3			2	5	5	5	5	4	3	1
2014-03-11		B9XQB48	31541901W	1	1	2	1	5	1	2	1	5		2	4	3	5	1	4	1	1	1	1	1	5	3	5		1	3	2	1	1	2						1	1	1	1	1	4	4	
2014-03-11		BBD7NJ4	31548101W	3	5	5	4	5	5	2	5	3		1	3	3	2	2	2	4	4	3	3	2	1	1	5			3	3	4	5	4						3	1	5	4	5	3	3	
2014-03-11		6038629	22721601W	2	2	5	2	2	5	1	3	3	3	4	4	4	4	4	3	2	3	2	2	1	1	2	4	2	2	4	5	5	3	2	3		3		2	4	1	2	3	3	4	4	2
2014-03-11		6142423	22722401W	1	5	5	5	4	5	2	5	4	1	4	5	4	3	3	4	4	3	2	5	5	4	1	1	1	1	3	4	4	5	3		1	1	1	1	2	3	5	4	5	5	3	1
2014-03-11		6124681	22722601W	4	4		4	5	1	5	3	5	1	1	4	2	2	1	1	3	4	4	3	3	5		1			1		5	4	2						1	5	5	5	3	3	1	
2014-03-11		6227740	24829901W	5	4	1	4	1	5	5	2	1	4	4	3	2	3	5	1	3	5	5	2	4	1	5	4	2		3		5		5						5					2	2	
2014-03-11		B4MV7S5	29280701W	5	3		3	2	4	5	1	1	5	3	1	1	5		3	3	1	5	2	2	3	5	5			1		5	1	3						5	3	4	3	2	2	2	
2014-03-11		B53WMT0	29306401W	2	2	1	2	2	3	2	4	2	2	4	1	3	3		2	1	1	1	3	2	1	4	1		5	5	5	1	3	3						2	3	1	1	3	1	4	
2014-03-11		B405Q15	10459892W	3	2	4	3	4	3	3	3		2						5		1		4	4	4	4			4	5		1			5					1	4	4	1	4	5	5	
2014-03-11		B6Z3MD2	30298701W	5	4	5	2	2	1	4	4	3	4	1	2	3	2	2	3	2	2	4	5	5	1	4	5			1		2		2						3	4	4	2	4	2	1	
2014-03-11		B6TH854	31556901W	3	1	4	2	2	4	3	1	1		3	1	2	2		1	1	2	1	1	1	4	3	4			1	2	2		3						4	2	2	1	3	1	1	
2014-03-11		B4LR5Q8	29565101W	2	2	4	1	4	1	1	4	4	3	3	5	5	5	3	4	2	3	1	2	3	2	2	3		3	5	1	5	3	3		5	4	3	1	3	2	2	2	1	5	5	4
2014-03-11		B3QYDB8	29657601W	4	1	3	2	2	1	4	1	5	2	3	4	5	5	3	3	2	4	4	1	1	2	4	2			5		4		3			3		2	2	1	2	4	1	4	5	2
2014-03-11		B4679R2	01966190W	2	2	5	3	3	2	2	4		2						5		1		3	2	3	1			3	5		2			3					1	2	3	1	2	5	5	
2014-03-11		B2Q4N22	31416501W	5	5	2	5	2	4	5	1	5	3	4	1	1	4	3	1	5	5	5	4	4	1	5	5			3		2		1						4	4	5	5	3	1	3	
2014-03-11		BFD2WJ0	31624901W	3	4		4	1	5	1	2	5		3	3	2	4	3	1	5	4	1	2	4	5	4				2		5		4						4	4	3	5	2	2	3	
2014-03-11		B1YC514	28548401W	4	5	2	5	2	3	4	4	1	3	2	1	2	4	3	2	4	5	4	2	2	1	5	3	3		4		1	1	3	5					2	2	4	3	4	1	3	
2014-03-11		B05Q0Z7	28560301W	5	4	2	5	2	2	5	2	3	1	1	1	2	2		2	3	5	5	1	2	4	5	2			2		1		3						1	3	4	4	3	1	2	
2014-03-11		6193131	24828601W	4	4	4	3	2	5	2	5	1	2	2	2	1	1	3	1	3	4	3	2	2	5		2	1		3		5		5						3	3	4	4	5	1	1	
2014-03-11		6286064	24830701W	1	2	5	4	4	1	1	3	5	1	2	5	4	3	1	4	5	3	2	3	2	2	1	2	1	1	4	5	5	5	2	1	1	1	4	1	1	1	3	5	1	5	3	1
