231,GTI2014,SG2D42972083,5TG,800 SUPER HLDGS LTD,30-Jun-13,38,6,44
231,GTI2014,SG2F00983534,5UL,ATLANTIC NAVIGATION HLDG (S) LTD,31-Dec-13,46,-2,44
231,GTI2014,SG1I02877971,541,CRAFT PRINT INTERNATIONAL LTD,30-Sep-13,46,-2,44
231,GTI2014,SG1Q48922278,Y07,GLOBAL YELLOW PAGES LTD,31-Mar-13,44,0,44
231,GTI2014,SG1O83915098,H17,HI-P INTERNATIONAL LTD,31-Dec-13,44,0,44
231,GTI2014,SG1E67853093,H16,HUAN HSIN HLDGS LTD,31-Dec-13,44,0,44
231,GTI2014,SG2D67974808,5TN,IEV HLDGS LTD,31-Dec-13,46,-2,44
231,GTI2014,SG1W79939920,FQ7,JASPER INVESTMENTS LTD,31-Mar-13,38,6,44
231,GTI2014,TH0955010002,DU4,MERMAID MARITIME PUBLIC CO LTD,30-Sep-13,49,-5,44
231,GTI2014,SG1A83000921,N32,NIPPECRAFT LTD,31-Dec-13,40,4,44
231,GTI2014,SG1I88884982,O23,OSIM INTERNATIONAL LTD,31-Dec-13,51,-7,44
231,GTI2014,SG1L96897898,5BI,POLARIS LTD (FORMERLY CARRIERNET GLOBAL LTD),31-Dec-13,46,-2,44
231,GTI2014,SG1M01001924,S23,SINGAPURA FINANCE LTD,30-Jun-13,47,-3,44
231,GTI2014,SG1Q31922020,T77,SOUTHERN PACKAGING GROUP LTD,31-Dec-13,37,7,44
231,GTI2014,SG1O56913914,T35,SUNNINGDALE TECH LTD,31-Dec-13,44,0,44
231,GTI2014,SG1S05926369,V69,UNION STEEL HLDGS LTD,30-Jun-13,47,-3,44
247,GTI2014,BMG3087Y1084,E25,8TELECOM INTL HLDGS CO. LTD,31-Dec-13,40,3,43
247,GTI2014,SG2C12961455,L5I,ABTERRA LTD,31-Dec-13,47,-4,43
247,GTI2014,SG1P24916816,5EF,ADVENTUS HLDGS LTD,31-Dec-13,45,-2,43
247,GTI2014,SG1F08854688,A34,AMARA HLDGS LTD,31-Dec-13,42,1,43
247,GTI2014,SG2E67980267,P8Z,BUMITAMA AGRI LTD,31-Dec-13,42,1,43
247,GTI2014,KYG211721124,Y34,CHINA MINING INTERNATIONAL LTD,31-Dec-13,37,6,43
247,GTI2014,SG1V37936969,CZ4,DUTECH HLDGS LTD,31-Dec-13,40,3,43
247,GTI2014,SG1H26001476,S44,ENGRO CORP LTD,31-Dec-13,46,-3,43
247,GTI2014,SG1Q02920318,E27,EUCON HLDG LTD,31-Dec-13,45,-2,43
247,GTI2014,SG1E19001288,L18,HL GLOBAL ENTERPRISES LTD,31-Dec-13,43,0,43
247,GTI2014,SG1R37924805,5GI,INTERRA RESOURCES LTD,31-Dec-13,46,-3,43
